file format type num_seqs sum_len min_len avg_len max_len
Lau_Basin_Kilo_Moana_k95_1445093_flag_1_multi_53.0000_len_1409 FASTA DNA 1 1409 1409 1409 1409
Lau_Basin_Kilo_Moana_k95_1446119_flag_0_multi_24.5276_len_4269 FASTA DNA 1 4269 4269 4269 4269
Lau_Basin_Kilo_Moana_k95_1446147_flag_0_multi_3.9902_len_3157 FASTA DNA 1 3157 3157 3157 3157
Lau_Basin_Kilo_Moana_k95_1448346_flag_1_multi_6.0000_len_3948 FASTA DNA 1 3948 3948 3948 3948
Lau_Basin_Kilo_Moana_k95_1448871_flag_1_multi_3.0000_len_1158 FASTA DNA 1 1158 1158 1158 1158
Lau_Basin_Kilo_Moana_k95_1449919_flag_0_multi_13.1634_len_5609 FASTA DNA 1 5609 5609 5609 5609
Lau_Basin_Kilo_Moana_k95_1449946_flag_1_multi_4.0000_len_2743 FASTA DNA 1 2743 2743 2743 2743
Lau_Basin_Kilo_Moana_k95_1452101_flag_0_multi_13.5627_len_1012 FASTA DNA 1 1012 1012 1012 1012
Lau_Basin_Kilo_Moana_k95_1452460_flag_0_multi_15.5155_len_13654 FASTA DNA 1 13654 13654 13654 13654
Lau_Basin_Kilo_Moana_k95_1453655_flag_3_multi_362.1165_len_1940 FASTA DNA 1 1940 1940 1940 1940
Lau_Basin_Kilo_Moana_k95_1454647_flag_1_multi_6.8366_len_2225 FASTA DNA 1 2225 2225 2225 2225
Lau_Basin_Kilo_Moana_k95_1454664_flag_0_multi_8.0384_len_4083 FASTA DNA 1 4083 4083 4083 4083
Lau_Basin_Kilo_Moana_k95_1455032_flag_1_multi_21.6607_len_1772 FASTA DNA 1 1772 1772 1772 1772
Lau_Basin_Kilo_Moana_k95_1455171_flag_0_multi_5.9945_len_3702 FASTA DNA 1 3702 3702 3702 3702
Lau_Basin_Kilo_Moana_k95_1455548_flag_1_multi_4.0000_len_4428 FASTA DNA 1 4428 4428 4428 4428
Lau_Basin_Kilo_Moana_k95_1455821_flag_0_multi_175.9557_len_3324 FASTA DNA 1 3324 3324 3324 3324
Lau_Basin_Kilo_Moana_k95_1457081_flag_0_multi_8.1265_len_1083 FASTA DNA 1 1083 1083 1083 1083
Lau_Basin_Kilo_Moana_k95_1458834_flag_0_multi_45.1475_len_2753 FASTA DNA 1 2753 2753 2753 2753
Lau_Basin_Kilo_Moana_k95_1459087_flag_3_multi_6.0016_len_3910 FASTA DNA 1 3910 3910 3910 3910
Lau_Basin_Kilo_Moana_k95_1459595_flag_1_multi_2.0000_len_2100 FASTA DNA 1 2100 2100 2100 2100
Lau_Basin_Kilo_Moana_k95_1461900_flag_0_multi_15.5667_len_3199 FASTA DNA 1 3199 3199 3199 3199
Lau_Basin_Kilo_Moana_k95_1462751_flag_0_multi_11.8320_len_13870 FASTA DNA 1 13870 13870 13870 13870
Lau_Basin_Kilo_Moana_k95_1462868_flag_0_multi_8.6817_len_3413 FASTA DNA 1 3413 3413 3413 3413
Lau_Basin_Kilo_Moana_k95_1463024_flag_0_multi_3.9978_len_3305 FASTA DNA 1 3305 3305 3305 3305
Lau_Basin_Kilo_Moana_k95_1463502_flag_0_multi_26.0109_len_7169 FASTA DNA 1 7169 7169 7169 7169
Lau_Basin_Kilo_Moana_k95_1464166_flag_1_multi_3.4554_len_1182 FASTA DNA 1 1182 1182 1182 1182
Lau_Basin_Kilo_Moana_k95_1464646_flag_0_multi_6.9329_len_2972 FASTA DNA 1 2972 2972 2972 2972
Lau_Basin_Kilo_Moana_k95_1467704_flag_1_multi_3.0000_len_2759 FASTA DNA 1 2759 2759 2759 2759
Lau_Basin_Kilo_Moana_k95_1467752_flag_0_multi_1.8736_len_1044 FASTA DNA 1 1044 1044 1044 1044
Lau_Basin_Kilo_Moana_k95_1468419_flag_1_multi_4.8643_len_1923 FASTA DNA 1 1923 1923 1923 1923
Lau_Basin_Kilo_Moana_k95_1469103_flag_1_multi_5.9585_len_2748 FASTA DNA 1 2748 2748 2748 2748
Lau_Basin_Kilo_Moana_k95_1469251_flag_1_multi_6.0000_len_12772_fragment_1 FASTA DNA 1 7050 7050 7050 7050
Lau_Basin_Kilo_Moana_k95_1469374_flag_1_multi_17.6533_len_5010 FASTA DNA 1 5010 5010 5010 5010
Lau_Basin_Kilo_Moana_k95_1471821_flag_1_multi_6.0000_len_2020 FASTA DNA 1 2020 2020 2020 2020
Lau_Basin_Kilo_Moana_k95_1471887_flag_1_multi_3.0000_len_3199 FASTA DNA 1 3199 3199 3199 3199
Lau_Basin_Kilo_Moana_k95_1472605_flag_1_multi_5.0000_len_3006 FASTA DNA 1 3006 3006 3006 3006
Lau_Basin_Kilo_Moana_k95_1473273_flag_1_multi_3.0000_len_3414 FASTA DNA 1 3414 3414 3414 3414
Lau_Basin_Kilo_Moana_k95_1473420_flag_0_multi_25.4645_len_1727 FASTA DNA 1 1727 1727 1727 1727
Lau_Basin_Kilo_Moana_k95_1474832_flag_1_multi_6.0000_len_2123 FASTA DNA 1 2123 2123 2123 2123
Lau_Basin_Kilo_Moana_k95_1476115_flag_0_multi_216.0353_len_3466 FASTA DNA 1 3466 3466 3466 3466
Lau_Basin_Kilo_Moana_k95_1476346_flag_0_multi_10.8812_len_3545 FASTA DNA 1 3545 3545 3545 3545
Lau_Basin_Kilo_Moana_k95_1476926_flag_0_multi_17.4642_len_1267 FASTA DNA 1 1267 1267 1267 1267
Lau_Basin_Kilo_Moana_k95_1478129_flag_0_multi_9.0158_len_13696 FASTA DNA 1 13696 13696 13696 13696
Lau_Basin_Kilo_Moana_k95_1478979_flag_0_multi_8.9292_len_3441 FASTA DNA 1 3441 3441 3441 3441
Lau_Basin_Kilo_Moana_k95_1481029_flag_0_multi_83.9566_len_3161 FASTA DNA 1 3161 3161 3161 3161
Lau_Basin_Kilo_Moana_k95_1483400_flag_0_multi_7.4679_len_1946 FASTA DNA 1 1946 1946 1946 1946
Lau_Basin_Kilo_Moana_k95_1484043_flag_1_multi_3.0000_len_2481 FASTA DNA 1 2481 2481 2481 2481
Lau_Basin_Kilo_Moana_k95_1486048_flag_0_multi_9.5383_len_3264 FASTA DNA 1 3264 3264 3264 3264
Lau_Basin_Kilo_Moana_k95_1486090_flag_1_multi_6.0000_len_6669 FASTA DNA 1 6669 6669 6669 6669
Lau_Basin_Kilo_Moana_k95_1486655_flag_1_multi_17.5087_len_2118 FASTA DNA 1 2118 2118 2118 2118
Lau_Basin_Kilo_Moana_k95_1486923_flag_0_multi_8.0000_len_1232 FASTA DNA 1 1232 1232 1232 1232
Lau_Basin_Kilo_Moana_k95_1488687_flag_3_multi_3.0010_len_2957 FASTA DNA 1 2957 2957 2957 2957
Lau_Basin_Kilo_Moana_k95_1493016_flag_0_multi_85.8015_len_6701 FASTA DNA 1 6701 6701 6701 6701
Lau_Basin_Kilo_Moana_k95_1494927_flag_1_multi_3.0000_len_1846 FASTA DNA 1 1846 1846 1846 1846
Lau_Basin_Kilo_Moana_k95_1496646_flag_1_multi_11.8478_len_2487 FASTA DNA 1 2487 2487 2487 2487
Lau_Basin_Kilo_Moana_k95_1496745_flag_1_multi_3.0000_len_2254 FASTA DNA 1 2254 2254 2254 2254
Lau_Basin_Kilo_Moana_k95_1501294_flag_1_multi_4.0000_len_5254 FASTA DNA 1 5254 5254 5254 5254
Lau_Basin_Kilo_Moana_k95_1501369_flag_0_multi_11.6945_len_5935 FASTA DNA 1 5935 5935 5935 5935
Lau_Basin_Kilo_Moana_k95_1501520_flag_1_multi_3.0000_len_1647 FASTA DNA 1 1647 1647 1647 1647
Lau_Basin_Kilo_Moana_k95_1501579_flag_3_multi_9.0050_len_1887 FASTA DNA 1 1887 1887 1887 1887
Lau_Basin_Kilo_Moana_k95_1507262_flag_3_multi_5.0007_len_7039 FASTA DNA 1 7039 7039 7039 7039
Lau_Basin_Kilo_Moana_k95_1508478_flag_3_multi_8.0040_len_2096 FASTA DNA 1 2096 2096 2096 2096
Lau_Basin_Kilo_Moana_k95_151400_flag_0_multi_35.0369_len_5810 FASTA DNA 1 5810 5810 5810 5810
Lau_Basin_Kilo_Moana_k95_15140_flag_0_multi_5.1614_len_2165 FASTA DNA 1 2165 2165 2165 2165
Lau_Basin_Kilo_Moana_k95_160900_flag_1_multi_7.5458_len_2464 FASTA DNA 1 2464 2464 2464 2464
Lau_Basin_Kilo_Moana_k95_165127_flag_0_multi_13.3581_len_2991 FASTA DNA 1 2991 2991 2991 2991
Lau_Basin_Kilo_Moana_k95_165550_flag_0_multi_7.9319_len_2151 FASTA DNA 1 2151 2151 2151 2151
Lau_Basin_Kilo_Moana_k95_169162_flag_1_multi_4.0000_len_3801 FASTA DNA 1 3801 3801 3801 3801
Lau_Basin_Kilo_Moana_k95_173096_flag_0_multi_13.0058_len_26456 FASTA DNA 1 26456 26456 26456 26456
Lau_Basin_Kilo_Moana_k95_173276_flag_0_multi_273.9520_len_2322 FASTA DNA 1 2322 2322 2322 2322
Lau_Basin_Kilo_Moana_k95_173458_flag_1_multi_58.7688_len_2392 FASTA DNA 1 2392 2392 2392 2392
Lau_Basin_Kilo_Moana_k95_175222_flag_1_multi_1.9862_len_1327 FASTA DNA 1 1327 1327 1327 1327
Lau_Basin_Kilo_Moana_k95_176606_flag_1_multi_4.0000_len_1401 FASTA DNA 1 1401 1401 1401 1401
Lau_Basin_Kilo_Moana_k95_176875_flag_0_multi_10.1781_len_1201 FASTA DNA 1 1201 1201 1201 1201
Lau_Basin_Kilo_Moana_k95_177195_flag_0_multi_5.0000_len_4457 FASTA DNA 1 4457 4457 4457 4457
Lau_Basin_Kilo_Moana_k95_177761_flag_0_multi_42.7126_len_6872 FASTA DNA 1 6872 6872 6872 6872
Lau_Basin_Kilo_Moana_k95_178136_flag_1_multi_5.9431_len_1150 FASTA DNA 1 1150 1150 1150 1150
Lau_Basin_Kilo_Moana_k95_179498_flag_0_multi_5.0000_len_1882 FASTA DNA 1 1882 1882 1882 1882
Lau_Basin_Kilo_Moana_k95_1799_flag_0_multi_3.0021_len_1548 FASTA DNA 1 1548 1548 1548 1548
Lau_Basin_Kilo_Moana_k95_182243_flag_0_multi_180.1652_len_4841 FASTA DNA 1 4841 4841 4841 4841
Lau_Basin_Kilo_Moana_k95_182310_flag_0_multi_11.0154_len_1843 FASTA DNA 1 1843 1843 1843 1843
Lau_Basin_Kilo_Moana_k95_182387_flag_0_multi_162.9602_len_4339 FASTA DNA 1 4339 4339 4339 4339
Lau_Basin_Kilo_Moana_k95_183197_flag_0_multi_9.9901_len_8791 FASTA DNA 1 8791 8791 8791 8791
Lau_Basin_Kilo_Moana_k95_195271_flag_0_multi_5.0000_len_1914 FASTA DNA 1 1914 1914 1914 1914
Lau_Basin_Kilo_Moana_k95_195310_flag_1_multi_5.0000_len_4344 FASTA DNA 1 4344 4344 4344 4344
Lau_Basin_Kilo_Moana_k95_195400_flag_0_multi_22.1337_len_2556 FASTA DNA 1 2556 2556 2556 2556
Lau_Basin_Kilo_Moana_k95_197465_flag_1_multi_5.0000_len_3839 FASTA DNA 1 3839 3839 3839 3839
Lau_Basin_Kilo_Moana_k95_200511_flag_0_multi_7.9570_len_2375 FASTA DNA 1 2375 2375 2375 2375
Lau_Basin_Kilo_Moana_k95_203356_flag_0_multi_25.6748_len_14721 FASTA DNA 1 14721 14721 14721 14721
Lau_Basin_Kilo_Moana_k95_205577_flag_0_multi_61.1053_len_2345 FASTA DNA 1 2345 2345 2345 2345
Lau_Basin_Kilo_Moana_k95_205936_flag_1_multi_15.9801_len_1606 FASTA DNA 1 1606 1606 1606 1606
Lau_Basin_Kilo_Moana_k95_206156_flag_0_multi_10.0141_len_2864 FASTA DNA 1 2864 2864 2864 2864
Lau_Basin_Kilo_Moana_k95_209848_flag_0_multi_22.9893_len_5230 FASTA DNA 1 5230 5230 5230 5230
Lau_Basin_Kilo_Moana_k95_210174_flag_1_multi_4.0015_len_8736 FASTA DNA 1 8736 8736 8736 8736
Lau_Basin_Kilo_Moana_k95_210188_flag_0_multi_34.3860_len_3201 FASTA DNA 1 3201 3201 3201 3201
Lau_Basin_Kilo_Moana_k95_210217_flag_0_multi_10.3082_len_6334 FASTA DNA 1 6334 6334 6334 6334
Lau_Basin_Kilo_Moana_k95_210954_flag_0_multi_10.0000_len_1588 FASTA DNA 1 1588 1588 1588 1588
Lau_Basin_Kilo_Moana_k95_212049_flag_1_multi_3.0000_len_3112 FASTA DNA 1 3112 3112 3112 3112
Lau_Basin_Kilo_Moana_k95_212454_flag_1_multi_7.0000_len_8387 FASTA DNA 1 8387 8387 8387 8387
Lau_Basin_Kilo_Moana_k95_215048_flag_0_multi_23.7922_len_4868 FASTA DNA 1 4868 4868 4868 4868
Lau_Basin_Kilo_Moana_k95_215554_flag_0_multi_2.9962_len_2185 FASTA DNA 1 2185 2185 2185 2185
Lau_Basin_Kilo_Moana_k95_216537_flag_1_multi_5.0000_len_5028 FASTA DNA 1 5028 5028 5028 5028
Lau_Basin_Kilo_Moana_k95_218484_flag_0_multi_54.5561_len_18156 FASTA DNA 1 18156 18156 18156 18156
Lau_Basin_Kilo_Moana_k95_219214_flag_0_multi_17.3664_len_22267 FASTA DNA 1 22267 22267 22267 22267
Lau_Basin_Kilo_Moana_k95_219274_flag_0_multi_7.0003_len_9107 FASTA DNA 1 9107 9107 9107 9107
Lau_Basin_Kilo_Moana_k95_220189_flag_1_multi_3.4094_len_2545 FASTA DNA 1 2545 2545 2545 2545
Lau_Basin_Kilo_Moana_k95_220257_flag_1_multi_1.9535_len_1580 FASTA DNA 1 1580 1580 1580 1580
Lau_Basin_Kilo_Moana_k95_222228_flag_1_multi_6.0000_len_4626 FASTA DNA 1 4626 4626 4626 4626
Lau_Basin_Kilo_Moana_k95_224839_flag_1_multi_21.8248_len_4375 FASTA DNA 1 4375 4375 4375 4375
Lau_Basin_Kilo_Moana_k95_226833_flag_1_multi_67.6972_len_2866 FASTA DNA 1 2866 2866 2866 2866
Lau_Basin_Kilo_Moana_k95_228137_flag_1_multi_2.0000_len_1657 FASTA DNA 1 1657 1657 1657 1657
Lau_Basin_Kilo_Moana_k95_228430_flag_1_multi_4.0000_len_6673 FASTA DNA 1 6673 6673 6673 6673
Lau_Basin_Kilo_Moana_k95_229593_flag_0_multi_7.6643_len_2862 FASTA DNA 1 2862 2862 2862 2862
Lau_Basin_Kilo_Moana_k95_230003_flag_0_multi_54.0000_len_3325 FASTA DNA 1 3325 3325 3325 3325
Lau_Basin_Kilo_Moana_k95_231102_flag_1_multi_9.9418_len_13298 FASTA DNA 1 13298 13298 13298 13298
Lau_Basin_Kilo_Moana_k95_232193_flag_0_multi_28.8981_len_9123 FASTA DNA 1 9123 9123 9123 9123
Lau_Basin_Kilo_Moana_k95_232273_flag_1_multi_9.0000_len_18521 FASTA DNA 1 18521 18521 18521 18521
Lau_Basin_Kilo_Moana_k95_233243_flag_1_multi_4.0000_len_4498 FASTA DNA 1 4498 4498 4498 4498
Lau_Basin_Kilo_Moana_k95_234609_flag_0_multi_475.2987_len_2827 FASTA DNA 1 2827 2827 2827 2827
Lau_Basin_Kilo_Moana_k95_235004_flag_0_multi_21.9559_len_2635 FASTA DNA 1 2635 2635 2635 2635
Lau_Basin_Kilo_Moana_k95_236597_flag_0_multi_10.2877_len_3811 FASTA DNA 1 3811 3811 3811 3811
Lau_Basin_Kilo_Moana_k95_237217_flag_1_multi_7.0000_len_8862 FASTA DNA 1 8862 8862 8862 8862
Lau_Basin_Kilo_Moana_k95_238163_flag_0_multi_95.0332_len_1691 FASTA DNA 1 1691 1691 1691 1691
Lau_Basin_Kilo_Moana_k95_238281_flag_1_multi_4.0000_len_1956 FASTA DNA 1 1956 1956 1956 1956
Lau_Basin_Kilo_Moana_k95_239299_flag_1_multi_3.0000_len_2116 FASTA DNA 1 2116 2116 2116 2116
Lau_Basin_Kilo_Moana_k95_239945_flag_0_multi_9.8774_len_1841 FASTA DNA 1 1841 1841 1841 1841
Lau_Basin_Kilo_Moana_k95_240099_flag_0_multi_9.4431_len_1686 FASTA DNA 1 1686 1686 1686 1686
Lau_Basin_Kilo_Moana_k95_240449_flag_0_multi_133.1533_len_1758 FASTA DNA 1 1758 1758 1758 1758
Lau_Basin_Kilo_Moana_k95_241084_flag_0_multi_5.8733_len_1831 FASTA DNA 1 1831 1831 1831 1831
Lau_Basin_Kilo_Moana_k95_242912_flag_1_multi_5.7641_len_23333 FASTA DNA 1 23333 23333 23333 23333
Lau_Basin_Kilo_Moana_k95_243287_flag_0_multi_10.3659_len_2989 FASTA DNA 1 2989 2989 2989 2989
Lau_Basin_Kilo_Moana_k95_247063_flag_1_multi_8.6152_len_1644 FASTA DNA 1 1644 1644 1644 1644
Lau_Basin_Kilo_Moana_k95_247146_flag_1_multi_3.0000_len_2883 FASTA DNA 1 2883 2883 2883 2883
Lau_Basin_Kilo_Moana_k95_248467_flag_0_multi_15.9262_len_2725 FASTA DNA 1 2725 2725 2725 2725
Lau_Basin_Kilo_Moana_k95_249431_flag_1_multi_5.8714_len_4488 FASTA DNA 1 4488 4488 4488 4488
Lau_Basin_Kilo_Moana_k95_250081_flag_3_multi_4.0011_len_3722 FASTA DNA 1 3722 3722 3722 3722
Lau_Basin_Kilo_Moana_k95_250350_flag_1_multi_4.0000_len_3988 FASTA DNA 1 3988 3988 3988 3988
Lau_Basin_Kilo_Moana_k95_252728_flag_1_multi_4.0000_len_5861 FASTA DNA 1 5861 5861 5861 5861
Lau_Basin_Kilo_Moana_k95_253740_flag_0_multi_5.9893_len_4779 FASTA DNA 1 4779 4779 4779 4779
Lau_Basin_Kilo_Moana_k95_254442_flag_0_multi_6.0038_len_1937 FASTA DNA 1 1937 1937 1937 1937
Lau_Basin_Kilo_Moana_k95_254516_flag_0_multi_20.5623_len_1715 FASTA DNA 1 1715 1715 1715 1715
Lau_Basin_Kilo_Moana_k95_254771_flag_0_multi_56.2769_len_1677 FASTA DNA 1 1677 1677 1677 1677
Lau_Basin_Kilo_Moana_k95_254893_flag_1_multi_4.0260_len_6737 FASTA DNA 1 6737 6737 6737 6737
Lau_Basin_Kilo_Moana_k95_254999_flag_0_multi_21.7695_len_2347 FASTA DNA 1 2347 2347 2347 2347
Lau_Basin_Kilo_Moana_k95_255522_flag_0_multi_45.1029_len_20853 FASTA DNA 1 20853 20853 20853 20853
Lau_Basin_Kilo_Moana_k95_255986_flag_0_multi_31.2911_len_3609 FASTA DNA 1 3609 3609 3609 3609
Lau_Basin_Kilo_Moana_k95_256323_flag_0_multi_214.2703_len_5115 FASTA DNA 1 5115 5115 5115 5115
Lau_Basin_Kilo_Moana_k95_257287_flag_1_multi_11.9301_len_9878 FASTA DNA 1 9878 9878 9878 9878
Lau_Basin_Kilo_Moana_k95_257360_flag_0_multi_10.4066_len_8334 FASTA DNA 1 8334 8334 8334 8334
Lau_Basin_Kilo_Moana_k95_257826_flag_0_multi_49.6081_len_2879 FASTA DNA 1 2879 2879 2879 2879
Lau_Basin_Kilo_Moana_k95_259010_flag_0_multi_24.1491_len_2778 FASTA DNA 1 2778 2778 2778 2778
Lau_Basin_Kilo_Moana_k95_259059_flag_0_multi_13.2781_len_1476 FASTA DNA 1 1476 1476 1476 1476
Lau_Basin_Kilo_Moana_k95_259875_flag_0_multi_134.5195_len_7369 FASTA DNA 1 7369 7369 7369 7369
Lau_Basin_Kilo_Moana_k95_260005_flag_0_multi_12.0000_len_2567 FASTA DNA 1 2567 2567 2567 2567
Lau_Basin_Kilo_Moana_k95_260201_flag_0_multi_4.9857_len_1141 FASTA DNA 1 1141 1141 1141 1141
Lau_Basin_Kilo_Moana_k95_260239_flag_3_multi_6.0013_len_4609 FASTA DNA 1 4609 4609 4609 4609
Lau_Basin_Kilo_Moana_k95_260393_flag_0_multi_70.6698_len_3290 FASTA DNA 1 3290 3290 3290 3290
Lau_Basin_Kilo_Moana_k95_260751_flag_0_multi_11.8923_len_2722 FASTA DNA 1 2722 2722 2722 2722
Lau_Basin_Kilo_Moana_k95_262712_flag_0_multi_18.0000_len_3468 FASTA DNA 1 3468 3468 3468 3468
Lau_Basin_Kilo_Moana_k95_263225_flag_1_multi_3.0000_len_1440 FASTA DNA 1 1440 1440 1440 1440
Lau_Basin_Kilo_Moana_k95_263621_flag_0_multi_64.4854_len_1327 FASTA DNA 1 1327 1327 1327 1327
Lau_Basin_Kilo_Moana_k95_263681_flag_1_multi_4.0000_len_4368 FASTA DNA 1 4368 4368 4368 4368
Lau_Basin_Kilo_Moana_k95_264837_flag_0_multi_7.7997_len_3839 FASTA DNA 1 3839 3839 3839 3839
Lau_Basin_Kilo_Moana_k95_264860_flag_0_multi_12.9457_len_1825 FASTA DNA 1 1825 1825 1825 1825
Lau_Basin_Kilo_Moana_k95_265071_flag_0_multi_13.6909_len_5776 FASTA DNA 1 5776 5776 5776 5776
Lau_Basin_Kilo_Moana_k95_265840_flag_3_multi_59.0174_len_3482 FASTA DNA 1 3482 3482 3482 3482
Lau_Basin_Kilo_Moana_k95_266725_flag_0_multi_60.4644_len_2537 FASTA DNA 1 2537 2537 2537 2537
Lau_Basin_Kilo_Moana_k95_267209_flag_1_multi_5.0000_len_3605 FASTA DNA 1 3605 3605 3605 3605
Lau_Basin_Kilo_Moana_k95_267645_flag_0_multi_14.0000_len_26110 FASTA DNA 1 26110 26110 26110 26110
Lau_Basin_Kilo_Moana_k95_268433_flag_0_multi_24.6932_len_5636 FASTA DNA 1 5636 5636 5636 5636
Lau_Basin_Kilo_Moana_k95_268535_flag_0_multi_53.6681_len_4900 FASTA DNA 1 4900 4900 4900 4900
Lau_Basin_Kilo_Moana_k95_268796_flag_0_multi_42.0245_len_7477 FASTA DNA 1 7477 7477 7477 7477
Lau_Basin_Kilo_Moana_k95_269245_flag_1_multi_3.0000_len_3497 FASTA DNA 1 3497 3497 3497 3497
Lau_Basin_Kilo_Moana_k95_269716_flag_1_multi_2.9881_len_1438 FASTA DNA 1 1438 1438 1438 1438
Lau_Basin_Kilo_Moana_k95_269778_flag_0_multi_89.3734_len_2896 FASTA DNA 1 2896 2896 2896 2896
Lau_Basin_Kilo_Moana_k95_270050_flag_0_multi_67.8867_len_5876 FASTA DNA 1 5876 5876 5876 5876
Lau_Basin_Kilo_Moana_k95_270424_flag_0_multi_11.5601_len_2957 FASTA DNA 1 2957 2957 2957 2957
Lau_Basin_Kilo_Moana_k95_271003_flag_1_multi_5.0000_len_3547 FASTA DNA 1 3547 3547 3547 3547
Lau_Basin_Kilo_Moana_k95_272243_flag_1_multi_3.6304_len_1932 FASTA DNA 1 1932 1932 1932 1932
Lau_Basin_Kilo_Moana_k95_272421_flag_1_multi_9.0534_len_6391 FASTA DNA 1 6391 6391 6391 6391
Lau_Basin_Kilo_Moana_k95_273990_flag_0_multi_8.6692_len_5554 FASTA DNA 1 5554 5554 5554 5554
Lau_Basin_Kilo_Moana_k95_274002_flag_0_multi_7.0018_len_2376 FASTA DNA 1 2376 2376 2376 2376
Lau_Basin_Kilo_Moana_k95_274617_flag_0_multi_19.0374_len_1834 FASTA DNA 1 1834 1834 1834 1834
Lau_Basin_Kilo_Moana_k95_275104_flag_0_multi_24.2284_len_1724 FASTA DNA 1 1724 1724 1724 1724
Lau_Basin_Kilo_Moana_k95_276687_flag_0_multi_30.2101_len_4426 FASTA DNA 1 4426 4426 4426 4426
Lau_Basin_Kilo_Moana_k95_277682_flag_0_multi_13.9220_len_1390 FASTA DNA 1 1390 1390 1390 1390
Lau_Basin_Kilo_Moana_k95_279425_flag_1_multi_5.3719_len_1297 FASTA DNA 1 1297 1297 1297 1297
Lau_Basin_Kilo_Moana_k95_280180_flag_1_multi_6.7008_len_3210 FASTA DNA 1 3210 3210 3210 3210
Lau_Basin_Kilo_Moana_k95_281439_flag_0_multi_75.9922_len_3285 FASTA DNA 1 3285 3285 3285 3285
Lau_Basin_Kilo_Moana_k95_282397_flag_0_multi_60.3006_len_4613 FASTA DNA 1 4613 4613 4613 4613
Lau_Basin_Kilo_Moana_k95_28365_flag_0_multi_8.0167_len_3816 FASTA DNA 1 3816 3816 3816 3816
Lau_Basin_Kilo_Moana_k95_286609_flag_1_multi_15.0000_len_2590 FASTA DNA 1 2590 2590 2590 2590
Lau_Basin_Kilo_Moana_k95_288535_flag_1_multi_8.0000_len_5105 FASTA DNA 1 5105 5105 5105 5105
Lau_Basin_Kilo_Moana_k95_290718_flag_1_multi_54.8755_len_3510 FASTA DNA 1 3510 3510 3510 3510
Lau_Basin_Kilo_Moana_k95_290728_flag_0_multi_75.2237_len_14741 FASTA DNA 1 14741 14741 14741 14741
Lau_Basin_Kilo_Moana_k95_291078_flag_0_multi_34.9329_len_2434 FASTA DNA 1 2434 2434 2434 2434
Lau_Basin_Kilo_Moana_k95_295335_flag_0_multi_737.4287_len_1786 FASTA DNA 1 1786 1786 1786 1786
Lau_Basin_Kilo_Moana_k95_295992_flag_1_multi_15.9964_len_12600 FASTA DNA 1 12600 12600 12600 12600
Lau_Basin_Kilo_Moana_k95_297414_flag_1_multi_4.5618_len_2733 FASTA DNA 1 2733 2733 2733 2733
Lau_Basin_Kilo_Moana_k95_297695_flag_1_multi_3.0000_len_2893 FASTA DNA 1 2893 2893 2893 2893
Lau_Basin_Kilo_Moana_k95_297914_flag_0_multi_55.3665_len_5055 FASTA DNA 1 5055 5055 5055 5055
Lau_Basin_Kilo_Moana_k95_298121_flag_0_multi_39.3143_len_4066 FASTA DNA 1 4066 4066 4066 4066
Lau_Basin_Kilo_Moana_k95_299981_flag_1_multi_19.3684_len_2139 FASTA DNA 1 2139 2139 2139 2139
Lau_Basin_Kilo_Moana_k95_300161_flag_0_multi_5.0341_len_3061 FASTA DNA 1 3061 3061 3061 3061
Lau_Basin_Kilo_Moana_k95_301134_flag_0_multi_19.4635_len_4878 FASTA DNA 1 4878 4878 4878 4878
Lau_Basin_Kilo_Moana_k95_301984_flag_1_multi_22.5614_len_5236 FASTA DNA 1 5236 5236 5236 5236
Lau_Basin_Kilo_Moana_k95_302322_flag_1_multi_5.0000_len_7673 FASTA DNA 1 7673 7673 7673 7673
Lau_Basin_Kilo_Moana_k95_303300_flag_1_multi_3.0000_len_2452 FASTA DNA 1 2452 2452 2452 2452
Lau_Basin_Kilo_Moana_k95_304276_flag_0_multi_103.5018_len_4232 FASTA DNA 1 4232 4232 4232 4232
Lau_Basin_Kilo_Moana_k95_304281_flag_0_multi_17.7041_len_1518 FASTA DNA 1 1518 1518 1518 1518
Lau_Basin_Kilo_Moana_k95_304928_flag_1_multi_6.9741_len_2646 FASTA DNA 1 2646 2646 2646 2646
Lau_Basin_Kilo_Moana_k95_305629_flag_0_multi_36.7248_len_1992 FASTA DNA 1 1992 1992 1992 1992
Lau_Basin_Kilo_Moana_k95_305946_flag_1_multi_3.0000_len_1532 FASTA DNA 1 1532 1532 1532 1532
Lau_Basin_Kilo_Moana_k95_307077_flag_0_multi_10.9913_len_9765 FASTA DNA 1 9765 9765 9765 9765
Lau_Basin_Kilo_Moana_k95_310600_flag_0_multi_27.8386_len_5305 FASTA DNA 1 5305 5305 5305 5305
Lau_Basin_Kilo_Moana_k95_311087_flag_0_multi_131.7507_len_28485_fragment_1 FASTA DNA 1 9123 9123 9123 9123
Lau_Basin_Kilo_Moana_k95_311572_flag_1_multi_3.0000_len_2174 FASTA DNA 1 2174 2174 2174 2174
Lau_Basin_Kilo_Moana_k95_311905_flag_0_multi_12.0662_len_6483 FASTA DNA 1 6483 6483 6483 6483
Lau_Basin_Kilo_Moana_k95_313208_flag_3_multi_5.0011_len_4618 FASTA DNA 1 4618 4618 4618 4618
Lau_Basin_Kilo_Moana_k95_313538_flag_0_multi_25.0788_len_3203 FASTA DNA 1 3203 3203 3203 3203
